nodeId,path,parentId,depth,baseClass,displayName,sequenceId,sequenceName,property,keyframeType,keyframeCount,times,values,easingTypes,baseValue
40,0.0.26,1,2,CCSprite,CCSpriteLikeEffect_6,4,like,position,3,1,0.4000000059604645,"[85, 146]",1,"[-800, 858]"
40,0.0.26,1,2,CCSprite,CCSpriteLikeEffect_6,4,like,visible,1,2,0.4000000059604645 | 0.46666666865348816,true | true,1 | 1,1
41,0.0.27,1,2,CCSprite,CCSpriteLikeEffect_7,4,like,position,3,1,0.46666666865348816,"[85, 146]",1,"[-720, 857]"
41,0.0.27,1,2,CCSprite,CCSpriteLikeEffect_7,4,like,visible,1,2,0.46666666865348816 | 0.5333333611488342,true | true,1 | 1,1
42,0.0.28,1,2,CCSprite,CCSpriteLikeEffect_8,4,like,position,3,1,0.5333333611488342,"[85, 146]",1,"[-713, 824]"
42,0.0.28,1,2,CCSprite,CCSpriteLikeEffect_8,4,like,visible,1,2,0.5333333611488342 | 0.6000000238418579,true | true,1 | 1,1
43,0.0.29,1,2,CCSprite,CCSpriteAngryEffect_0,5,angry,position,3,1,0,"[-56, 166]",1,"[-777, 804]"
43,0.0.29,1,2,CCSprite,CCSpriteAngryEffect_0,5,angry,visible,1,4,0 | 0.10000000149011612 | 0.3333333432674408 | 0.4333333373069763,true | true | true | true,1 | 1 | 1 | 1,1
44,0.0.30,1,2,CCSprite,CCSpriteAngryEffect_1,5,angry,position,3,1,0.10000000149011612,"[-56, 166]",1,"[-669, 832]"
44,0.0.30,1,2,CCSprite,CCSpriteAngryEffect_1,5,angry,visible,1,4,0.10000000149011612 | 0.20000000298023224 | 0.4333333373069763 | 0.5333333611488342,true | true | true | true,1 | 1 | 1 | 1,1
45,0.0.31,1,2,CCSprite,CCSpriteAngryEffect_2,5,angry,position,3,1,0.20000000298023224,"[-56, 166]",1,"[-680, 888]"
45,0.0.31,1,2,CCSprite,CCSpriteAngryEffect_2,5,angry,visible,1,4,0.20000000298023224 | 0.30000001192092896 | 0.5333333611488342 | 0.6333333253860474,true | true | true | true,1 | 1 | 1 | 1,1
